,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag
298,696,164369,164589,111.689,110.89,,118.05000000000001,-556.1039999999947,-0.007153793121972507,2017-09-22 09:36:00,2017-09-22 13:17:00,0 days 03:41:00,
299,-1090,164755,164791,110.01,110.51,,105.72999999999993,-545.0,-0.004545041359876434,2017-09-25 09:36:00,2017-09-25 10:12:00,0 days 00:36:00,
300,968,165145,165201,110.1605,109.61,,117.24499999999993,-532.8839999999996,-0.004997254006653962,2017-09-26 09:36:00,2017-09-26 10:32:00,0 days 00:56:00,
301,1045,165534,165571,111.23,110.74,,116.53000000000002,-512.0500000000095,-0.004405286343612369,2017-09-27 09:36:00,2017-09-27 10:13:00,0 days 00:37:00,
302,1126,165921,165922,111.45,111.01,,117.45999999999994,-495.43999999999744,-0.003947958725886047,2017-09-28 09:36:00,2017-09-28 09:37:00,0 days 00:01:00,
303,1027,166305,166321,112.85,112.35,,117.23840000000011,-513.5,-0.00443066016836513,2017-09-29 09:36:00,2017-09-29 09:52:00,0 days 00:16:00,
304,539,167844,167868,117.59,116.62,,124.89199999999992,-522.8299999999994,-0.008249000765371162,2017-10-05 09:36:00,2017-10-05 10:00:00,0 days 00:24:00,
305,-1176,169378,169412,119.01,119.4474,,114.55599999999998,-514.3823999999961,-0.003675321401562792,2017-10-11 09:36:00,2017-10-11 10:10:00,0 days 00:34:00,
306,1214,169758,169765,120.0,119.66,,123.46000000000004,-412.76000000000414,-0.0028333333333333544,2017-10-12 09:36:00,2017-10-12 09:43:00,0 days 00:07:00,
307,-650,171633,171967,119.98,120.7,,110.65999999999993,-467.99999999999926,-0.006001000166694359,2017-10-19 09:36:00,2017-10-19 15:20:00,0 days 05:44:00,
308,882,173155,173174,119.83,119.2901,,126.42900000000007,-476.19180000000256,-0.004505549528498687,2017-10-25 09:36:00,2017-10-25 09:55:00,0 days 00:19:00,
309,585,173541,173574,118.78,117.91,,128.11320000000006,-508.95000000000266,-0.007324465398215185,2017-10-26 09:36:00,2017-10-26 10:09:00,0 days 00:33:00,
310,656,174314,174477,128.03,127.28,,135.6900000000001,-492.0,-0.005858002030774023,2017-10-30 09:36:00,2017-10-30 12:19:00,0 days 02:43:00,
311,-947,174701,174707,129.2757,129.8068,,125.15199999999976,-502.9517000000087,-0.004108274022109448,2017-10-31 09:36:00,2017-10-31 09:42:00,0 days 00:06:00,
312,-772,175472,175486,128.75,129.43,,123.43959999999979,-524.9600000000053,-0.0052815533980583584,2017-11-02 09:36:00,2017-11-02 09:50:00,0 days 00:14:00,
313,-728,175859,176001,130.32,130.87,,121.25099999999995,-400.4000000000083,-0.00422038060159613,2017-11-03 09:36:00,2017-11-03 11:58:00,0 days 02:22:00,
314,485,176248,176626,133.26,134.13,132.33,141.14999999999992,421.9500000000022,0.006528590724898642,2017-11-06 09:36:00,2017-11-06 16:00:00,0 days 06:24:00,
315,819,176632,176662,134.35,133.73,,141.8800000000002,-507.7800000000037,-0.00461481205805736,2017-11-07 09:36:00,2017-11-07 10:06:00,0 days 00:30:00,
316,1086,177019,177034,134.22,133.9,,141.20999999999998,-347.5199999999926,-0.002384145432871354,2017-11-08 09:36:00,2017-11-08 09:51:00,0 days 00:15:00,
317,941,178167,178546,132.71,134.05,132.231,138.28999999999996,1260.9400000000032,0.010097204430713713,2017-11-13 09:36:00,2017-11-13 16:00:00,0 days 06:24:00,
318,-744,178938,178998,130.54,131.12,,123.50999999999982,-431.5200000000093,-0.0044430825800521045,2017-11-15 09:36:00,2017-11-15 10:36:00,0 days 01:00:00,
319,525,179315,179698,133.71,135.88,132.8442,141.25799999999992,1139.2499999999934,0.01622915264378122,2017-11-16 09:36:00,2017-11-16 16:00:00,0 days 06:24:00,
320,922,180465,180841,136.12,138.09,135.63,139.92979999999994,1816.339999999999,0.0144725242433148,2017-11-21 09:36:00,2017-11-21 16:00:00,0 days 06:24:00,
321,903,180847,180848,138.9,138.42,,142.45030000000023,-433.4400000000164,-0.003455723542116762,2017-11-22 09:36:00,2017-11-22 09:37:00,0 days 00:01:00,
322,-443,182198,182582,139.65,134.03,140.68,130.00999999999993,2489.660000000002,0.04024346580737559,2017-11-29 09:36:00,2017-11-29 16:00:00,0 days 06:24:00,
323,489,182588,182590,135.99,134.9501,,141.7690000000001,-508.51110000000835,-0.007646885800426606,2017-11-30 09:36:00,2017-11-30 09:38:00,0 days 00:02:00,
324,301,182978,183076,136.03,134.37,,155.10989999999995,-499.65999999999894,-0.012203190472689807,2017-12-01 09:36:00,2017-12-01 11:14:00,0 days 01:38:00,
325,-493,183367,183751,137.28,130.92,138.23,128.54000000000025,3135.480000000007,0.04632867132867147,2017-12-04 09:36:00,2017-12-04 16:00:00,0 days 06:24:00,
326,230,183757,184141,131.26,130.96,128.95,151.2106,-68.99999999999608,-0.0022855401493218075,2017-12-05 09:36:00,2017-12-05 16:00:00,0 days 06:24:00,
327,353,184147,184527,130.29,132.48,128.86,139.72849999999997,773.0699999999993,0.016808657609947097,2017-12-06 09:36:00,2017-12-06 16:00:00,0 days 06:24:00,
328,693,184533,184914,132.88,133.88,132.09,144.65000000000006,693.0,0.00752558699578576,2017-12-07 09:36:00,2017-12-07 16:00:00,0 days 06:24:00,
329,752,184920,184925,137.46,136.7,,146.51000000000025,-571.5200000000145,-0.005528881129055918,2017-12-08 09:36:00,2017-12-08 09:41:00,0 days 00:05:00,
330,636,185308,185690,136.679,138.64,135.75,147.27999999999994,1247.19599999999,0.014347485714703678,2017-12-11 09:36:00,2017-12-11 16:00:00,0 days 06:24:00,
331,-1000,185696,185721,138.13,138.65,,132.6099999999999,-520.0000000000102,-0.0037645696083401514,2017-12-12 09:36:00,2017-12-12 10:01:00,0 days 00:25:00,
332,835,186083,186094,140.23,139.56,,145.65299999999996,-559.4499999999896,-0.004777864936176157,2017-12-13 09:36:00,2017-12-13 09:47:00,0 days 00:11:00,
333,912,186471,186473,140.0,139.31,,143.68999999999994,-629.2799999999979,-0.004928571428571393,2017-12-14 09:36:00,2017-12-14 09:38:00,0 days 00:02:00,
334,-1112,186856,186892,139.97,140.39,,133.72000000000023,-467.0399999999861,-0.003000642994927416,2017-12-15 09:36:00,2017-12-15 10:12:00,0 days 00:36:00,
335,-1175,187246,187252,145.95,146.38,,138.5392999999999,-505.250000000008,-0.0029462144570058246,2017-12-18 09:36:00,2017-12-18 09:42:00,0 days 00:06:00,
336,-931,187630,188007,145.98,144.44,146.55,139.49999999999994,1433.7399999999925,0.010549390327442065,2017-12-19 09:36:00,2017-12-19 16:00:00,0 days 06:24:00,
337,1145,188399,188405,144.79,144.26,,150.61980000000003,-606.8500000000013,-0.0036604737896264172,2017-12-21 09:36:00,2017-12-21 09:42:00,0 days 00:06:00,
338,-958,189149,189331,140.69,141.28,,133.0369999999999,-565.2200000000032,-0.0041936171725069915,2017-12-26 09:36:00,2017-12-26 12:42:00,0 days 03:06:00,
339,-756,190251,190629,141.25,138.88,141.92,134.84000000000015,1791.7200000000034,0.01677876106194698,2017-12-29 09:36:00,2017-12-29 16:00:00,0 days 06:24:00,
340,-572,190635,190638,140.2299,141.07,,130.9680000000002,-480.53720000000385,-0.00599087641080831,2018-01-02 09:36:00,2018-01-02 09:39:00,0 days 00:03:00,
341,627,191025,191407,147.29,150.18,146.41,154.8499999999999,1812.0300000000093,0.019621155543485758,2018-01-03 09:36:00,2018-01-03 16:00:00,0 days 06:24:00,
342,872,191413,191418,152.01,151.4252,,161.59800000000007,-509.94560000000115,-0.003847115321360395,2018-01-04 09:36:00,2018-01-04 09:41:00,0 days 00:05:00,
343,-658,191802,191846,152.65,153.5,,145.27999999999992,-559.2999999999963,-0.005568293481821085,2018-01-05 09:36:00,2018-01-05 10:20:00,0 days 00:44:00,
344,861,192187,192567,156.0,157.35,155.38,162.8009000000001,1162.3499999999951,0.008653846153846123,2018-01-08 09:36:00,2018-01-08 16:00:00,0 days 06:24:00,
345,535,192956,192972,155.57,154.53,,168.7489999999999,-556.3999999999958,-0.0066850935270296175,2018-01-10 09:36:00,2018-01-10 09:52:00,0 days 00:16:00,
346,551,193724,194106,159.47,162.66,158.42,165.80000000000015,1757.6899999999987,0.02000376246315927,2018-01-12 09:36:00,2018-01-12 16:00:00,0 days 06:24:00,
347,484,194112,194174,167.18,166.05,,178.09999999999974,-546.9199999999978,-0.006759181720301433,2018-01-16 09:36:00,2018-01-16 10:38:00,0 days 01:02:00,
348,-484,194502,194598,162.56,163.74,,154.19999999999996,-571.1200000000033,-0.007258858267716661,2018-01-17 09:36:00,2018-01-17 11:12:00,0 days 01:36:00,
349,-745,194891,194892,165.77,166.5,,157.7673999999999,-543.8499999999924,-0.004403691862218784,2018-01-18 09:36:00,2018-01-18 09:37:00,0 days 00:01:00,
350,-965,195278,195281,168.16,168.66,,160.29999999999998,-482.5,-0.0029733587059943556,2018-01-19 09:36:00,2018-01-19 09:39:00,0 days 00:03:00,
351,-934,196444,196482,178.855,179.4231,,169.91899999999995,-530.6054000000144,-0.0031763160101758725,2018-01-24 09:36:00,2018-01-24 10:14:00,0 days 00:38:00,
352,-736,197224,197244,176.6401,177.34,,164.0200000000001,-515.1264000000101,-0.003962293952505691,2018-01-26 09:36:00,2018-01-26 09:56:00,0 days 00:20:00,
353,-416,197614,197619,179.79,181.0,,167.74000000000012,-503.3600000000033,-0.006730073975193429,2018-01-29 09:36:00,2018-01-29 09:41:00,0 days 00:05:00,
354,273,198004,198032,175.11,173.14,,198.64000000000013,-537.8100000000074,-0.01125007138370182,2018-01-30 09:36:00,2018-01-30 10:04:00,0 days 00:28:00,
355,902,198394,198417,178.425,177.9,,187.66999999999987,-473.5500000000051,-0.002942412778478398,2018-01-31 09:36:00,2018-01-31 09:59:00,0 days 00:23:00,
356,304,198783,199137,174.7,173.08,,191.49099999999981,-492.47999999999274,-0.009273039496279223,2018-02-01 09:36:00,2018-02-01 15:31:00,0 days 05:55:00,
357,458,199172,199181,170.96,169.94,,184.139,-467.1600000000047,-0.005966307908282675,2018-02-02 09:36:00,2018-02-02 09:45:00,0 days 00:09:00,
358,189,199562,199857,158.66,156.02,,185.04999999999987,-498.9599999999974,-0.01663935459473076,2018-02-05 09:36:00,2018-02-05 14:31:00,0 days 04:55:00,
359,74,199952,200336,141.87,153.12,135.03,206.7299999999999,832.5,0.0792979488263903,2018-02-06 09:36:00,2018-02-06 16:00:00,0 days 06:24:00,
360,-412,200342,200344,152.5,153.66,,133.24000000000012,-477.9199999999986,-0.0076065573770491834,2018-02-07 09:36:00,2018-02-07 09:38:00,0 days 00:02:00,
361,-429,200732,201097,148.805,134.58,150.14,134.58,6102.524999999998,0.09559490608514498,2018-02-08 09:36:00,2018-02-08 15:41:00,0 days 06:05:00,
362,689,201122,201124,135.81,134.95,,156.1600000000002,-592.5400000000094,-0.0063323761136883094,2018-02-09 09:36:00,2018-02-09 09:38:00,0 days 00:02:00,
363,383,201512,201536,141.66,140.25,,156.3901,-540.0299999999987,-0.009953409572215133,2018-02-12 09:36:00,2018-02-12 10:00:00,0 days 00:24:00,
364,484,201902,201902,141.5,140.6,,160.13000000000002,-435.60000000000275,-0.006360424028268641,2018-02-13 09:36:00,2018-02-13 09:36:00,0 days 00:00:00,
365,382,202291,202675,144.5,153.93,143.17,163.39000000000024,3602.2600000000025,0.06525951557093435,2018-02-14 09:36:00,2018-02-14 16:00:00,0 days 06:24:00,
366,-321,202681,202696,156.52,158.14,,140.15,-520.0199999999924,-0.010350115001277693,2018-02-15 09:36:00,2018-02-15 09:51:00,0 days 00:15:00,
367,521,203071,203306,161.9899,160.78,,173.2790000000001,-630.3579000000025,-0.0074689841774086,2018-02-16 09:36:00,2018-02-16 13:31:00,0 days 03:55:00,
368,365,203461,203845,159.8135,161.143,158.27,174.21999999999997,485.2674999999985,0.00831907191820469,2018-02-20 09:36:00,2018-02-20 16:00:00,0 days 06:24:00,
369,503,203851,204186,163.87,162.625,,178.61000000000013,-626.2350000000023,-0.0075974858119240984,2018-02-21 09:36:00,2018-02-21 15:11:00,0 days 05:35:00,
370,392,204241,204257,163.04,161.6888,,177.39200000000022,-529.6704000000022,-0.00828753680078509,2018-02-22 09:36:00,2018-02-22 09:52:00,0 days 00:16:00,
371,490,204631,204645,163.76,162.54,,174.58,-597.7999999999995,-0.007449926722032263,2018-02-23 09:36:00,2018-02-23 09:50:00,0 days 00:14:00,
372,457,205021,205405,172.66,175.44,171.435,182.59500000000006,1270.4600000000005,0.016101007760917385,2018-02-26 09:36:00,2018-02-26 16:00:00,0 days 06:24:00,
373,-505,205411,205449,175.43,176.48,,164.9600000000001,-530.2499999999914,-0.005985293279370696,2018-02-27 09:36:00,2018-02-27 10:14:00,0 days 00:38:00,
374,-686,205801,205820,172.0,172.7799,,163.8639,-535.0113999999985,-0.004534302325581274,2018-02-28 09:36:00,2018-02-28 09:55:00,0 days 00:19:00,
375,437,206191,206192,167.5699,166.26,,187.53,-572.4262999999995,-0.007817036353187534,2018-03-01 09:36:00,2018-03-01 09:37:00,0 days 00:01:00,
376,277,206581,206586,154.0222,152.1966,,181.31400000000008,-505.69120000000237,-0.011852836798851185,2018-03-02 09:36:00,2018-03-02 09:41:00,0 days 00:05:00,
377,403,206971,206978,161.5,160.15,,177.40000000000003,-544.0499999999977,-0.008359133126934926,2018-03-05 09:36:00,2018-03-05 09:43:00,0 days 00:07:00,
378,746,207361,207361,170.54,169.6571,,179.69899999999984,-658.6433999999836,-0.005177084554943034,2018-03-06 09:36:00,2018-03-06 09:36:00,0 days 00:00:00,
379,324,207751,207906,167.22,165.62,,186.858,-518.3999999999982,-0.009568233464896547,2018-03-07 09:36:00,2018-03-07 12:11:00,0 days 02:35:00,
380,479,208141,208170,173.65,172.52,,183.62,-541.2699999999978,-0.006507342355312362,2018-03-08 09:36:00,2018-03-08 10:05:00,0 days 00:29:00,
381,-899,208531,208547,177.32,177.88,,169.6000000000002,-503.44000000000204,-0.0031581321903901838,2018-03-09 09:36:00,2018-03-09 09:52:00,0 days 00:16:00,
382,-794,208921,208922,185.05,185.65,,176.5009999999998,-476.3999999999955,-0.0032423669278573986,2018-03-12 09:36:00,2018-03-12 09:37:00,0 days 00:01:00,
383,562,209311,209336,189.67,188.86,,194.6689999999998,-455.2199999999853,-0.004270575209574412,2018-03-13 09:36:00,2018-03-13 10:01:00,0 days 00:25:00,
384,-364,209701,210084,181.028,178.8517,182.53,165.7399000000001,792.1731999999992,0.012021897165079398,2018-03-14 09:36:00,2018-03-14 16:00:00,0 days 06:24:00,
385,-553,210090,210145,178.7434,179.79,,168.8030000000001,-578.769799999991,-0.005855321091575938,2018-03-15 09:36:00,2018-03-15 10:31:00,0 days 00:55:00,
386,-285,210864,211248,170.65,165.8635,172.49,151.31099999999978,1364.1525000000051,0.028048637562262058,2018-03-19 09:36:00,2018-03-19 16:00:00,0 days 06:24:00,
387,522,211254,211257,166.69,165.73,,174.4300000000001,-501.12000000000415,-0.005759193712880251,2018-03-20 09:36:00,2018-03-20 09:39:00,0 days 00:03:00,
388,594,211644,211645,166.2901,165.49,,176.25999999999982,-475.25939999999184,-0.00481147103766244,2018-03-21 09:36:00,2018-03-21 09:37:00,0 days 00:01:00,
389,406,212033,212105,158.62,157.42,,170.78110000000007,-487.2000000000069,-0.007565250283697034,2018-03-22 09:36:00,2018-03-22 10:48:00,0 days 01:12:00,
390,375,212423,212427,153.5275,152.13,,174.08100000000002,-524.062500000003,-0.009102603768054607,2018-03-23 09:36:00,2018-03-23 09:40:00,0 days 00:04:00,
391,456,212813,212849,150.1,148.98,,163.22000000000023,-510.7200000000021,-0.007461692205196546,2018-03-26 09:36:00,2018-03-26 10:12:00,0 days 00:36:00,
392,-254,213203,213587,157.96,140.51,159.89,137.04000000000025,4432.300000000005,0.11047100531780207,2018-03-27 09:36:00,2018-03-27 16:00:00,0 days 06:24:00,
393,445,213593,213594,139.27,138.0801,,164.04400000000018,-529.5055000000102,-0.008543835714798775,2018-03-28 09:36:00,2018-03-28 09:37:00,0 days 00:01:00,
394,-432,213983,214052,138.3,139.65,,122.30999999999986,-583.1999999999975,-0.009761388286334105,2018-03-29 09:36:00,2018-03-29 10:45:00,0 days 01:09:00,
395,400,214373,214383,141.1623,139.74,,157.36319999999995,-568.9199999999914,-0.010075636341997707,2018-04-02 09:36:00,2018-04-02 09:46:00,0 days 00:10:00,
396,-400,214763,214767,133.75,135.099,,118.8008000000001,-539.5999999999958,-0.010085981308411096,2018-04-03 09:36:00,2018-04-03 09:40:00,0 days 00:04:00,
397,167,215153,215537,130.3024,142.8708,127.201,159.59000000000003,2098.9227999999994,0.09645562936676533,2018-04-04 09:36:00,2018-04-04 16:00:00,0 days 06:24:00,
398,323,215543,215547,146.75,145.05,,162.21999999999983,-549.0999999999963,-0.011584327086882396,2018-04-05 09:36:00,2018-04-05 09:40:00,0 days 00:04:00,
399,243,215933,216005,141.1,138.81,,163.5,-556.4699999999981,-0.01622962437987241,2018-04-06 09:36:00,2018-04-06 10:48:00,0 days 01:12:00,
400,498,216323,216326,137.41,136.4401,,148.099,-483.0101999999978,-0.007058438250491239,2018-04-09 09:36:00,2018-04-09 09:39:00,0 days 00:03:00,
401,-319,216713,216776,141.8,143.32,,125.38300000000004,-484.8799999999942,-0.01071932299012679,2018-04-10 09:36:00,2018-04-10 10:39:00,0 days 01:03:00,
402,484,217103,217451,143.5,142.45,,163.22,-508.2000000000055,-0.007317073170731825,2018-04-11 09:36:00,2018-04-11 15:24:00,0 days 05:48:00,
403,802,217493,217877,145.6226,147.65,144.99,154.329,1625.9748,0.013922289534728849,2018-04-12 09:36:00,2018-04-12 16:00:00,0 days 06:24:00,
404,-802,218273,218431,148.17,148.71,,140.3499999999999,-433.0800000000164,-0.003644462441789953,2018-04-16 09:36:00,2018-04-16 12:14:00,0 days 02:38:00,
405,-1141,218663,218667,152.73,153.19,,144.32999999999996,-524.8600000000091,-0.0030118509788517045,2018-04-17 09:36:00,2018-04-17 09:40:00,0 days 00:04:00,
406,873,219053,219057,158.5511,157.96,,168.4547999999998,-516.0302999999852,-0.003728135597923843,2018-04-18 09:36:00,2018-04-18 09:40:00,0 days 00:04:00,
407,-646,219443,219482,156.4962,157.3,,147.80499999999995,-519.2548000000154,-0.0051362269499197755,2018-04-19 09:36:00,2018-04-19 10:15:00,0 days 00:39:00,
408,-353,219833,220216,152.45,147.39,153.9988,140.57200000000023,1786.1800000000007,0.0331912102328632,2018-04-20 09:36:00,2018-04-20 16:00:00,0 days 06:24:00,
409,-798,220222,220296,149.02,149.84,,140.38000000000005,-654.3599999999946,-0.0055026170983760725,2018-04-23 09:36:00,2018-04-23 10:50:00,0 days 01:14:00,
410,-495,220612,220622,147.7752,148.779,,139.04,-496.8809999999921,-0.00679275006902369,2018-04-24 09:36:00,2018-04-24 09:46:00,0 days 00:10:00,
411,-620,221002,221089,137.02,137.92,,130.19000000000003,-557.9999999999859,-0.00656838417749217,2018-04-25 09:36:00,2018-04-25 11:03:00,0 days 01:27:00,
412,-559,221392,221420,142.565,143.51,,129.49999999999997,-528.2549999999962,-0.00662855539578433,2018-04-26 09:36:00,2018-04-26 10:04:00,0 days 00:28:00,
413,-309,221782,222166,151.0202,146.9,152.65,137.41999999999987,1273.1417999999946,0.027282443010934854,2018-04-27 09:36:00,2018-04-27 16:00:00,0 days 06:24:00,
414,-535,222172,222177,147.1343,148.1152,,137.398,-524.7814999999953,-0.006666698383721581,2018-04-30 09:36:00,2018-04-30 09:41:00,0 days 00:05:00,
415,646,222562,222565,142.45,141.81,,153.20000000000002,-413.4399999999912,-0.004492804492804425,2018-05-01 09:36:00,2018-05-01 09:39:00,0 days 00:03:00,
416,-377,222951,222985,147.58,148.97,,135.02900000000008,-524.0299999999949,-0.00941862040926944,2018-05-02 09:36:00,2018-05-02 10:10:00,0 days 00:34:00,
417,-463,223341,223357,142.66,143.801,,133.41000000000017,-528.2829999999959,-0.00799803729146209,2018-05-03 09:36:00,2018-05-03 09:52:00,0 days 00:16:00,
418,537,223731,224115,144.08,153.03,143.18,155.40249999999995,4806.149999999994,0.06211826762909478,2018-05-04 09:36:00,2018-05-04 16:00:00,0 days 06:24:00,
419,454,224121,224505,156.54,157.13,155.38,166.1765000000001,267.86000000000155,0.0037690047272262994,2018-05-07 09:36:00,2018-05-07 16:00:00,0 days 06:24:00,
420,606,224511,224512,156.9,156.0,,166.20100000000008,-545.4000000000035,-0.005736137667304075,2018-05-08 09:36:00,2018-05-08 09:37:00,0 days 00:01:00,
421,614,224901,224905,158.0762,157.2,,169.0700000000002,-537.986800000007,-0.005542896400596797,2018-05-09 09:36:00,2018-05-09 09:40:00,0 days 00:04:00,
422,-787,225291,225292,163.41,164.0,,154.71800000000007,-464.33000000000266,-0.0036105501499297254,2018-05-10 09:36:00,2018-05-10 09:37:00,0 days 00:01:00,
423,861,225681,225687,166.34,165.78,,175.39600000000004,-482.16000000000196,-0.0033665985331249315,2018-05-11 09:36:00,2018-05-11 09:42:00,0 days 00:06:00,
424,872,226071,226294,168.2299,167.55,,176.65249999999995,-592.8727999999783,-0.00404149321850622,2018-05-14 09:36:00,2018-05-14 13:19:00,0 days 03:43:00,
425,-313,226461,226845,161.88,161.71,163.54,142.49000000000007,53.209999999996086,0.0010501606127995,2018-05-15 09:36:00,2018-05-15 16:00:00,0 days 06:24:00,
426,764,227241,227247,163.5,162.76,,172.44000000000005,-565.360000000007,-0.0045259938837921565,2018-05-17 09:36:00,2018-05-17 09:42:00,0 days 00:06:00,
427,-598,227630,227636,160.7,161.579,,154.0299999999999,-525.6420000000114,-0.005469819539514642,2018-05-18 09:36:00,2018-05-18 09:42:00,0 days 00:06:00,
428,377,228020,228119,165.4,163.98,,182.4299000000001,-535.3400000000061,-0.008585247883917901,2018-05-21 09:36:00,2018-05-21 11:15:00,0 days 01:39:00,
429,1006,228410,228421,165.49,164.99,,171.18999999999994,-503.0,-0.0030213305939935653,2018-05-22 09:36:00,2018-05-22 09:47:00,0 days 00:11:00,
430,701,228800,229184,159.13,166.32,158.54,167.74999999999994,5040.189999999999,0.04518318356061091,2018-05-23 09:36:00,2018-05-23 16:00:00,0 days 06:24:00,
431,2091,229190,229199,55.5073,55.2377,,58.323000000000064,-563.7336000000084,-0.00485701880653544,2018-05-24 09:36:00,2018-05-24 09:45:00,0 days 00:09:00,
432,-1004,229580,229593,55.12,55.66,,52.120000000000026,-542.1599999999992,-0.009796806966618332,2018-05-25 09:36:00,2018-05-25 09:49:00,0 days 00:13:00,
433,-1213,229970,229977,54.6173,55.0522,,51.08800000000004,-527.5336999999987,-0.007962678491979736,2018-05-29 09:36:00,2018-05-29 09:43:00,0 days 00:07:00,
434,1897,230750,230823,56.03,55.77,,59.663,-493.2199999999962,-0.004640371229698292,2018-05-31 09:36:00,2018-05-31 10:49:00,0 days 01:13:00,
435,2504,231140,231349,56.88,58.460000000000036,56.65,58.460000000000036,3956.3200000000847,0.027777777777778345,2018-06-01 09:36:00,2018-06-01 13:05:00,0 days 03:29:00,
436,1403,231530,231913,59.228,59.98,58.8189,63.432500000000026,1055.0559999999934,0.01269669750793545,2018-06-04 09:36:00,2018-06-04 16:00:00,0 days 06:24:00,
437,-2614,231919,231935,60.395,60.59,,56.56999999999997,-509.73000000000076,-0.003228744101333003,2018-06-05 09:36:00,2018-06-05 09:52:00,0 days 00:16:00,
438,-1294,232699,233083,61.2598,60.16,61.72,57.68000000000001,1423.1412000000025,0.017953045880006124,2018-06-07 09:36:00,2018-06-07 16:00:00,0 days 06:24:00,
439,-1881,233089,233094,59.22,59.5102,,55.74800000000002,-545.8661999999975,-0.004900371496116218,2018-06-08 09:36:00,2018-06-08 09:41:00,0 days 00:05:00,
440,1995,233479,233862,60.2502,60.6549,59.96,62.7495,807.3764999999966,0.006716990151069968,2018-06-11 09:36:00,2018-06-11 16:00:00,0 days 06:24:00,
441,2544,233868,233884,61.08,60.85,,64.28,-585.119999999992,-0.0037655533726259627,2018-06-12 09:36:00,2018-06-12 09:52:00,0 days 00:16:00,
442,2315,234257,234531,61.92,61.68,,63.795999999999985,-555.6000000000046,-0.003875968992248069,2018-06-13 09:36:00,2018-06-13 14:10:00,0 days 04:34:00,
443,1218,234647,235031,62.64,63.35,62.21,66.88000000000002,864.780000000001,0.011334610472541584,2018-06-14 09:36:00,2018-06-14 16:00:00,0 days 06:24:00,
444,-1604,235037,235083,62.37,62.74,,57.17779999999997,-593.4800000000073,-0.005932339265672715,2018-06-15 09:36:00,2018-06-15 10:22:00,0 days 00:46:00,
445,-1223,235427,235436,61.0899,61.54,,56.67000000000002,-550.4722999999989,-0.007367830034097356,2018-06-18 09:36:00,2018-06-18 09:45:00,0 days 00:09:00,
446,889,235817,235846,60.82,60.16,,67.69,-586.7400000000033,-0.010851693521867878,2018-06-19 09:36:00,2018-06-19 10:05:00,0 days 00:29:00,
447,2166,236207,236263,63.06,62.8,,66.26,-563.1600000000111,-0.004123057405645447,2018-06-20 09:36:00,2018-06-20 10:32:00,0 days 00:56:00,
448,-2422,236597,236981,63.75,61.6603,63.99,61.15999999999995,5061.253400000001,0.03277960784313727,2018-06-21 09:36:00,2018-06-21 16:00:00,0 days 06:24:00,
449,-1214,236987,237371,61.87,61.13,62.38,56.77999999999995,898.3599999999938,0.011960562469694458,2018-06-22 09:36:00,2018-06-22 16:00:00,0 days 06:24:00,
450,1664,237377,237378,59.75,59.35,,64.11900000000001,-665.5999999999976,-0.006694560669456062,2018-06-25 09:36:00,2018-06-25 09:37:00,0 days 00:01:00,
451,-951,237767,237775,57.38,58.04,,53.482000000000035,-627.6599999999968,-0.011502265597769235,2018-06-26 09:36:00,2018-06-26 09:44:00,0 days 00:08:00,
452,1506,238547,238559,55.4699,55.08,,59.18200000000004,-587.1894000000066,-0.0070290373698168596,2018-06-28 09:36:00,2018-06-28 09:48:00,0 days 00:12:00,
453,2137,238937,239137,57.91,57.641,,61.37800000000004,-574.8529999999964,-0.004645139008806698,2018-06-29 09:36:00,2018-06-29 12:56:00,0 days 03:20:00,
454,-1464,239717,239921,58.66,56.457,59.08,53.87700000000003,3225.191999999994,0.03755540402318436,2018-07-03 09:36:00,2018-07-03 13:00:00,0 days 03:24:00,
455,-2613,240318,240318,58.74,58.95,,54.412000000000006,-548.7300000000022,-0.003575076608784533,2018-07-06 09:36:00,2018-07-06 09:36:00,0 days 00:00:00,
456,2124,240708,240726,62.33,62.04,,64.72000000000004,-615.9599999999982,-0.0046526552222043716,2018-07-09 09:36:00,2018-07-09 09:54:00,0 days 00:18:00,
457,-1741,241098,241159,62.79,63.1199,,59.07099999999999,-574.3559000000037,-0.005254021340977966,2018-07-10 09:36:00,2018-07-10 10:37:00,0 days 01:01:00,
458,963,241488,241872,61.93,62.0,61.29,68.67640000000003,67.41000000000028,0.0011303084127241014,2018-07-11 09:36:00,2018-07-11 16:00:00,0 days 06:24:00,
459,1857,241878,242262,62.96,65.07,62.64,65.75699999999996,3918.269999999986,0.033513341804320085,2018-07-12 09:36:00,2018-07-12 16:00:00,0 days 06:24:00,
460,2178,242658,242668,65.53,65.25,,69.04499999999994,-609.8400000000024,-0.004272852128796023,2018-07-16 09:36:00,2018-07-16 09:46:00,0 days 00:10:00,
461,1291,243048,243432,63.27,66.07,62.78,68.17260000000002,3614.799999999987,0.0442547810968863,2018-07-17 09:36:00,2018-07-17 16:00:00,0 days 06:24:00,
462,1343,243828,243845,65.3501,64.84,,70.43999999999991,-685.0642999999923,-0.007805649876587717,2018-07-19 09:36:00,2018-07-19 09:53:00,0 days 00:17:00,
463,-1796,244218,244243,65.0284,65.36,,61.58999999999996,-595.5535999999902,-0.00509931045512424,2018-07-20 09:36:00,2018-07-20 10:01:00,0 days 00:25:00,
