,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag
846,-1312,395418,395473,106.31,107.46,,95.00000000000004,-1508.7999999999888,-0.010817420750634854,2020-02-07 09:36:00,2020-02-07 10:31:00,0 days 00:55:00,
847,1200,395808,396192,107.15,110.78,105.9,117.25499999999991,4355.9999999999945,0.0338777414839011,2020-02-10 09:36:00,2020-02-10 16:00:00,0 days 06:24:00,
848,-1566,396198,396230,111.89,112.88,,104.99000000000002,-1550.339999999992,-0.00884797569041007,2020-02-11 09:36:00,2020-02-11 10:08:00,0 days 00:32:00,
849,2436,396588,396602,113.48,112.84,,120.06999999999996,-1559.0400000000013,-0.00563976031018687,2020-02-12 09:36:00,2020-02-12 09:50:00,0 days 00:14:00,
850,1444,396978,397362,112.46,113.529,111.38,125.63200000000008,1543.6360000000038,0.009505601991819379,2020-02-13 09:36:00,2020-02-13 16:00:00,0 days 06:24:00,
851,1749,397368,397369,114.88,113.989,,123.17639999999989,-1558.3589999999845,-0.007755919220055585,2020-02-14 09:36:00,2020-02-14 09:37:00,0 days 00:01:00,
852,1240,397758,398142,113.83,114.6909,112.59,125.31499999999991,1067.516000000001,0.007563032592462493,2020-02-18 09:36:00,2020-02-18 16:00:00,0 days 06:24:00,
853,3154,398148,398532,116.86,118.2002,116.395,125.73000000000005,4226.990799999987,0.011468423754920298,2020-02-19 09:36:00,2020-02-19 16:00:00,0 days 06:24:00,
854,2737,398538,398539,117.61,117.07,,124.64430000000003,-1477.980000000017,-0.0045914463055862775,2020-02-20 09:36:00,2020-02-20 09:37:00,0 days 00:01:00,
855,-1711,398928,399312,112.64,108.04,113.58,106.37000000000005,7870.59999999999,0.04083806818181812,2020-02-21 09:36:00,2020-02-21 16:00:00,0 days 06:24:00,
856,456,399318,399702,97.27,95.9,93.63,136.5265,-624.7199999999956,-0.014084507042253391,2020-02-24 09:36:00,2020-02-24 16:00:00,0 days 06:24:00,
857,-931,399708,400092,97.16,88.0,98.91,81.86059999999999,8527.959999999997,0.09427748044462736,2020-02-25 09:36:00,2020-02-25 16:00:00,0 days 06:24:00,
858,1697,400098,400259,90.08,89.05,,107.4600000000001,-1747.910000000002,-0.011434280639431638,2020-02-26 09:36:00,2020-02-26 12:17:00,0 days 02:41:00,
859,-1139,400488,400491,81.75,83.27,,65.78000000000006,-1731.2799999999954,-0.01859327217125384,2020-02-27 09:36:00,2020-02-27 09:39:00,0 days 00:03:00,
860,418,400878,401262,71.45,75.36,67.5,111.81000000000002,1634.3799999999985,0.05472358292512247,2020-02-28 09:36:00,2020-02-28 16:00:00,0 days 06:24:00,
861,-982,401268,401346,78.33,80.095,,63.58740000000002,-1733.2300000000005,-0.022532873739308013,2020-03-02 09:36:00,2020-03-02 10:54:00,0 days 01:18:00,
862,-1092,401658,401683,86.95,88.46,,71.72330000000004,-1648.91999999999,-0.017366302472685335,2020-03-03 09:36:00,2020-03-03 10:01:00,0 days 00:25:00,
863,3393,402048,402048,83.88,83.32,,96.06300000000005,-1900.0800000000077,-0.0066762041010968165,2020-03-04 09:36:00,2020-03-04 09:36:00,0 days 00:00:00,
864,961,402438,402625,83.53,81.82,,95.95100000000008,-1643.3100000000077,-0.02047168681910705,2020-03-05 09:36:00,2020-03-05 12:43:00,0 days 03:07:00,
865,1318,402828,402844,73.95,72.73,,95.66440000000001,-1607.9599999999984,-0.016497633536173062,2020-03-06 09:36:00,2020-03-06 09:52:00,0 days 00:16:00,
866,2039,403218,403219,61.75,61.0,,73.7699,-1529.25,-0.012145748987854255,2020-03-09 09:50:00,2020-03-09 09:51:00,0 days 00:01:00,
867,-3468,403594,403630,67.59,68.02,,55.360000000000014,-1491.2399999999743,-0.006361887853232551,2020-03-10 09:36:00,2020-03-10 10:12:00,0 days 00:36:00,
868,1152,403984,403989,66.6766,65.329,,79.21000000000005,-1552.4352,-0.020210988562704202,2020-03-11 09:36:00,2020-03-11 09:41:00,0 days 00:05:00,
869,-1142,404374,404382,49.12,50.5,,37.23600000000001,-1575.960000000003,-0.02809446254071668,2020-03-12 09:36:00,2020-03-12 09:58:00,0 days 00:22:00,
870,-794,404750,405126,51.3649,53.3,,33.22000000000005,-1536.4693999999988,-0.037673586437430906,2020-03-13 09:36:00,2020-03-13 15:52:00,0 days 06:16:00,
871,3836,405516,405516,39.61,39.1501,,52.949,-1764.1763999999905,-0.011610704367583935,2020-03-17 09:36:00,2020-03-17 09:36:00,0 days 00:00:00,
872,606,405906,406111,38.14,35.75,,70.749,-1448.3400000000004,-0.06266386995280548,2020-03-18 09:36:00,2020-03-18 13:15:00,0 days 03:39:00,
873,-938,406282,406303,37.39,39.07,,16.7699,-1575.8399999999997,-0.044931799946509754,2020-03-19 09:36:00,2020-03-19 09:57:00,0 days 00:21:00,
874,-2804,407062,407084,35.5,36.0,,18.27000000000001,-1402.0,-0.014084507042253502,2020-03-23 09:36:00,2020-03-23 09:58:00,0 days 00:22:00,
875,1206,407452,407459,41.97,40.74,,51.45999999999996,-1483.3799999999962,-0.029306647605432334,2020-03-24 09:36:00,2020-03-24 09:43:00,0 days 00:07:00,
876,713,407842,407861,45.055,43.01,,63.252900000000004,-1458.0850000000012,-0.04538896903784273,2020-03-25 09:36:00,2020-03-25 09:55:00,0 days 00:19:00,
877,1563,408232,408616,44.63,49.3,43.6673,61.81710000000003,7299.209999999992,0.10463813578310543,2020-03-26 09:36:00,2020-03-26 16:00:00,0 days 06:24:00,
878,3524,408622,408627,45.63,45.22,,53.35000000000003,-1444.840000000013,-0.008985316677624477,2020-03-27 09:36:00,2020-03-27 09:41:00,0 days 00:05:00,
879,1516,409012,409018,46.36,45.37,,56.659900000000015,-1500.840000000003,-0.021354616048317565,2020-03-30 09:36:00,2020-03-30 09:42:00,0 days 00:06:00,
880,3456,409402,409416,48.68,48.24,,55.26999999999997,-1520.6399999999921,-0.009038619556285932,2020-03-31 09:36:00,2020-03-31 09:50:00,0 days 00:14:00,
881,2372,409792,409964,44.13,43.51,,51.830000000000034,-1470.6400000000108,-0.014049399501472992,2020-04-01 09:36:00,2020-04-01 12:28:00,0 days 02:52:00,
882,1115,410182,410192,42.29,40.955,,54.11000000000002,-1488.525000000001,-0.03156774651217786,2020-04-02 09:36:00,2020-04-02 09:46:00,0 days 00:10:00,
883,1656,410572,410619,44.3,43.45,,53.019999999999975,-1407.5999999999906,-0.01918735891647838,2020-04-03 09:36:00,2020-04-03 10:23:00,0 days 00:47:00,
884,-2068,410962,410976,46.63,47.33,,41.04000000000005,-1447.5999999999913,-0.01501179498177141,2020-04-06 09:36:00,2020-04-06 09:50:00,0 days 00:14:00,
885,-1681,411352,411736,55.46,51.21,56.29,45.750000000000014,7144.25,0.076631806707537,2020-04-07 09:36:00,2020-04-07 16:00:00,0 days 06:24:00,
886,4240,411742,411743,52.995,52.64,,60.39000000000002,-1505.1999999999866,-0.006698745164638087,2020-04-08 09:36:00,2020-04-08 09:37:00,0 days 00:01:00,
887,-1596,412132,412138,55.18,56.08,,44.560000000000045,-1436.3999999999978,-0.016310257339615886,2020-04-09 09:36:00,2020-04-09 09:42:00,0 days 00:06:00,
888,5387,412522,412534,54.09,53.81,,59.27999999999996,-1508.360000000006,-0.005176557589203212,2020-04-13 09:36:00,2020-04-13 09:48:00,0 days 00:12:00,
889,1384,412912,413296,60.42,63.76,59.39,68.32999999999998,4622.559999999995,0.05527970870572663,2020-04-14 09:36:00,2020-04-14 16:00:00,0 days 06:24:00,
890,2971,413302,413309,61.04,60.53,,67.92900000000002,-1515.2099999999941,-0.00835517693315857,2020-04-15 09:36:00,2020-04-15 09:43:00,0 days 00:07:00,
891,-2625,413692,413766,63.66,64.2,,56.93999999999998,-1417.5000000000164,-0.008482563619227168,2020-04-16 09:36:00,2020-04-16 10:50:00,0 days 01:14:00,
892,-1203,414082,414466,66.89,66.6858,68.1,54.08999999999999,245.65260000000018,0.0030527732097473947,2020-04-17 09:36:00,2020-04-17 16:00:00,0 days 06:24:00,
893,2328,414472,414498,65.56,64.93,,73.90659999999994,-1466.6399999999894,-0.009609517998779626,2020-04-20 09:36:00,2020-04-20 10:02:00,0 days 00:26:00,
894,-1458,414862,415246,62.15,57.81,63.13,54.33999999999999,6327.719999999995,0.06983105390185029,2020-04-21 09:36:00,2020-04-21 16:00:00,0 days 06:24:00,
895,-2955,415252,415252,60.63,61.16,,53.65000000000004,-1566.1499999999824,-0.008741547088899848,2020-04-22 09:36:00,2020-04-22 09:36:00,0 days 00:00:00,
896,1181,415642,415832,64.18,62.9272,,76.11800000000005,-1479.5568000000092,-0.01952009971953894,2020-04-23 09:36:00,2020-04-23 12:46:00,0 days 03:10:00,
897,-1857,416032,416095,62.22,63.0,,56.204999999999984,-1448.460000000002,-0.012536162005786,2020-04-24 09:36:00,2020-04-24 10:39:00,0 days 01:03:00,
898,-2565,416422,416444,66.6,67.18,,61.609899999999996,-1487.700000000032,-0.00870870870870899,2020-04-27 09:36:00,2020-04-27 09:58:00,0 days 00:22:00,
899,-3521,416812,417196,67.82,62.98,68.23,57.51899999999999,17041.63999999999,0.0713653789442642,2020-04-28 09:36:00,2020-04-28 16:00:00,0 days 06:24:00,
900,-4902,417202,417210,66.75,67.11,,60.68000000000001,-1764.7199999999973,-0.005393258426966252,2020-04-29 09:36:00,2020-04-29 09:44:00,0 days 00:08:00,
901,-1651,417592,417976,69.525,69.94,70.469,59.31000000000009,-685.1649999999869,-0.005969075871988361,2020-04-30 09:36:00,2020-04-30 16:00:00,0 days 06:24:00,
902,1118,417982,418097,66.43,65.01,,78.13500000000002,-1587.560000000002,-0.021375884389583044,2020-05-01 09:36:00,2020-05-01 11:31:00,0 days 01:55:00,
903,2389,418372,418756,62.74,65.7831,62.07,70.63,7269.9659000000065,0.04850334714695581,2020-05-04 09:36:00,2020-05-04 16:00:00,0 days 06:24:00,
904,2088,418762,419124,68.29,67.47,,78.86000000000003,-1712.1600000000153,-0.012007614584858772,2020-05-05 09:36:00,2020-05-05 15:38:00,0 days 06:02:00,
905,2322,419152,419174,69.93,69.2199,,79.32410000000002,-1648.8522000000262,-0.010154440154440336,2020-05-06 09:36:00,2020-05-06 09:58:00,0 days 00:22:00,
906,4040,419542,419543,71.96,71.55,,79.75000000000001,-1656.3999999999862,-0.005697609783212876,2020-05-07 09:36:00,2020-05-07 09:37:00,0 days 00:01:00,
907,-2050,419932,419964,72.96,73.75,,63.819999999999936,-1619.5000000000127,-0.010827850877193068,2020-05-08 09:36:00,2020-05-08 10:08:00,0 days 00:32:00,
908,2083,420322,420706,74.02,77.04,73.25,81.10999999999994,6290.660000000022,0.04079978384220495,2020-05-11 09:36:00,2020-05-11 16:00:00,0 days 06:24:00,
909,-1591,420712,421096,77.09,72.47,78.13,68.3958000000001,7350.420000000007,0.05992995200415108,2020-05-12 09:36:00,2020-05-12 16:00:00,0 days 06:24:00,
910,-1081,421102,421129,71.38,73.0,,60.00999999999999,-1751.2200000000048,-0.02269543289436826,2020-05-13 09:36:00,2020-05-13 10:03:00,0 days 00:27:00,
911,4086,421492,421498,68.32,67.87,,77.7865999999999,-1838.6999999999534,-0.006586651053864023,2020-05-14 09:36:00,2020-05-14 09:42:00,0 days 00:06:00,
912,7016,421882,421882,68.84,68.6,,78.34000000000003,-1683.8400000000638,-0.0034863451481698116,2020-05-15 09:36:00,2020-05-15 09:36:00,0 days 00:00:00,
913,-3087,422272,422273,75.64,76.19,,69.05000000000004,-1697.8499999999913,-0.007271285034373243,2020-05-18 09:36:00,2020-05-18 09:37:00,0 days 00:01:00,
914,3235,422662,423038,77.56,77.04,,87.44999999999995,-1682.199999999987,-0.0067044868488911336,2020-05-19 09:36:00,2020-05-19 15:52:00,0 days 06:16:00,
915,4875,423052,423436,79.57,81.1004,79.21,86.24500000000002,7460.700000000001,0.019233379414352214,2020-05-20 09:36:00,2020-05-20 16:00:00,0 days 06:24:00,
916,-4879,423832,423850,77.93,78.29,,70.5399999999999,-1756.4399999999973,-0.004619530347747869,2020-05-22 09:36:00,2020-05-22 09:54:00,0 days 00:18:00,
917,-2099,424222,424606,82.51,78.61,83.32,72.515,8186.100000000012,0.04726699793964373,2020-05-26 09:36:00,2020-05-26 16:00:00,0 days 06:24:00,
918,-2427,424612,424929,77.94,78.67,,68.93999999999994,-1771.7100000000096,-0.009366179112137551,2020-05-27 09:36:00,2020-05-27 14:53:00,0 days 05:17:00,
919,3373,425002,425386,79.07,79.44,78.55,88.67000000000007,1248.0100000000152,0.0046793980017707515,2020-05-28 09:36:00,2020-05-28 16:00:00,0 days 06:24:00,
920,3397,425392,425394,80.135,79.61,,90.62999999999997,-1783.4250000000193,-0.006551444437511766,2020-05-29 09:36:00,2020-05-29 09:38:00,0 days 00:02:00,
921,2072,425782,426166,82.47,84.03,81.63,93.87400000000001,3232.3200000000047,0.01891596944343399,2020-06-01 09:36:00,2020-06-01 16:00:00,0 days 06:24:00,
922,-3598,426172,426217,83.75,84.25,,75.35499999999996,-1799.0,-0.005970149253731405,2020-06-02 09:36:00,2020-06-02 10:21:00,0 days 00:45:00,
923,3039,426562,426565,86.24,85.66,,95.14,-1762.619999999995,-0.0067254174397031186,2020-06-03 09:36:00,2020-06-03 09:39:00,0 days 00:03:00,
924,4155,426952,427049,86.36,85.93,,92.34999999999994,-1786.6499999999694,-0.00497915701713747,2020-06-04 09:36:00,2020-06-04 11:13:00,0 days 01:37:00,
925,1782,427342,427726,86.47,89.62,85.5,93.11940000000006,5613.30000000001,0.036428819243668364,2020-06-05 09:36:00,2020-06-05 16:00:00,0 days 06:24:00,
926,-6280,427732,427732,89.55,89.789,,84.11499999999998,-1500.9200000000271,-0.0026689000558348663,2020-06-08 09:36:00,2020-06-08 09:36:00,0 days 00:00:00,
927,4410,428122,428506,91.14,94.02,90.739,98.74999999999996,12700.79999999998,0.031599736668860956,2020-06-09 09:36:00,2020-06-09 16:00:00,0 days 06:24:00,
928,-2561,428512,428516,95.69,96.42,,89.27899999999997,-1869.5300000000102,-0.0076288013376528685,2020-06-10 09:36:00,2020-06-10 09:40:00,0 days 00:04:00,
929,3351,428902,428905,92.66,92.1,,106.01000000000008,-1876.5600000000077,-0.006043600259011517,2020-06-11 09:36:00,2020-06-11 09:39:00,0 days 00:03:00,
930,2444,429292,429331,88.5,87.76,,96.71999999999993,-1808.5599999999874,-0.00836158192090386,2020-06-12 09:36:00,2020-06-12 10:15:00,0 days 00:39:00,
931,-1277,429682,429684,80.46,81.87,,66.22999999999999,-1800.5700000000138,-0.01752423564504113,2020-06-15 09:36:00,2020-06-15 09:38:00,0 days 00:02:00,
932,-2492,430072,430082,92.94,93.66,,83.62900000000008,-1794.239999999997,-0.007746933505487386,2020-06-16 09:36:00,2020-06-16 09:46:00,0 days 00:10:00,
933,2652,430852,430854,93.47,92.78,,101.06000000000004,-1829.879999999994,-0.0073820477158446085,2020-06-18 09:36:00,2020-06-18 09:38:00,0 days 00:02:00,
934,-3433,432022,432025,98.87,99.38,,93.36000000000003,-1750.8299999999688,-0.005158288661879062,2020-06-23 09:36:00,2020-06-23 09:39:00,0 days 00:03:00,
935,2720,432412,432427,99.4,98.73,,107.57999999999993,-1822.4000000000046,-0.006740442655935652,2020-06-24 09:36:00,2020-06-24 09:51:00,0 days 00:15:00,
936,3888,432802,432804,94.06,93.6,,102.75000000000004,-1788.480000000031,-0.004890495428449992,2020-06-25 09:36:00,2020-06-25 09:38:00,0 days 00:02:00,
937,-3848,433192,433576,95.86,89.46,96.3,84.65000000000009,24627.200000000023,0.06676403087836436,2020-06-26 09:36:00,2020-06-26 16:00:00,0 days 06:24:00,
938,-1932,433582,433633,88.56,89.6,,77.4766,-2009.2799999999847,-0.01174345076784089,2020-06-29 09:36:00,2020-06-29 10:27:00,0 days 00:51:00,
939,2447,433972,434356,92.95,97.73,92.13,104.03,11696.660000000003,0.05142549757934378,2020-06-30 09:36:00,2020-06-30 16:00:00,0 days 06:24:00,
940,2231,434362,434365,98.59,97.65,,112.87999999999992,-2097.139999999995,-0.009534435541129871,2020-07-01 09:36:00,2020-07-01 09:39:00,0 days 00:03:00,
941,2504,434752,434806,105.06,104.23,,114.34999999999992,-2078.3199999999956,-0.00790024747763185,2020-07-02 09:36:00,2020-07-02 10:30:00,0 days 00:54:00,
942,4518,435142,435526,107.73,110.82,107.29,114.73299999999993,13960.619999999952,0.0286828181565022,2020-07-06 09:36:00,2020-07-06 16:00:00,0 days 06:24:00,
943,1349,435532,435536,111.65,110.04,,126.05009999999997,-2171.8899999999994,-0.014420062695924774,2020-07-07 09:36:00,2020-07-07 09:40:00,0 days 00:04:00,
944,1758,435922,436025,111.4,110.18,,119.60349999999993,-2144.759999999998,-0.010951526032315972,2020-07-08 09:36:00,2020-07-08 11:19:00,0 days 01:43:00,
945,3178,436312,436313,115.68,114.98,,123.84999999999994,-2224.600000000009,-0.006051175656984764,2020-07-09 09:36:00,2020-07-09 09:37:00,0 days 00:01:00,
946,-1126,436702,436914,114.0,115.8804,,101.60600000000007,-2117.330399999994,-0.016494736842105118,2020-07-10 09:36:00,2020-07-10 13:08:00,0 days 03:32:00,
947,3311,437092,437360,122.39,121.76,,133.9269,-2085.929999999985,-0.005147479369229435,2020-07-13 09:36:00,2020-07-13 14:04:00,0 days 04:28:00,
948,655,437482,437498,110.4,107.25,,141.00000000000003,-2063.2500000000036,-0.028532608695652217,2020-07-14 09:36:00,2020-07-14 09:52:00,0 days 00:16:00,
949,-2398,437872,437879,114.4093,115.27,,100.81750000000001,-2063.9585999999863,-0.0075229898268758255,2020-07-15 09:36:00,2020-07-15 09:43:00,0 days 00:07:00,
950,-1219,438262,438267,109.25,110.9,,96.53999999999989,-2011.350000000007,-0.015102974828375304,2020-07-16 09:36:00,2020-07-16 09:41:00,0 days 00:05:00,
951,5008,438652,438654,112.19,111.8,,119.00010000000007,-1953.1200000000028,-0.0034762456546929554,2020-07-17 09:36:00,2020-07-17 09:38:00,0 days 00:02:00,
952,-3200,439432,439816,123.09,117.29,123.67,109.64999999999996,18559.999999999993,0.047119993500690516,2020-07-21 09:36:00,2020-07-21 16:00:00,0 days 06:24:00,
953,1681,439822,439894,118.975,117.65,,135.73999999999992,-2227.3249999999807,-0.011136793444000759,2020-07-22 09:36:00,2020-07-22 10:48:00,0 days 01:12:00,
954,-1804,440212,440217,117.16,118.34,,106.09999999999997,-2128.720000000012,-0.01007169682485487,2020-07-23 09:36:00,2020-07-23 09:41:00,0 days 00:05:00,
955,-3937,440602,440634,104.2,104.78,,91.24000000000002,-2283.459999999993,-0.005566218809980761,2020-07-24 09:36:00,2020-07-24 10:08:00,0 days 00:32:00,
956,1481,440992,441115,109.06,107.59,,119.70999999999994,-2177.0699999999983,-0.01347881899871628,2020-07-27 09:36:00,2020-07-27 11:39:00,0 days 02:03:00,
957,-1945,441382,441507,110.46,111.54,,93.86999999999989,-2100.6000000000245,-0.00977729494839763,2020-07-28 09:36:00,2020-07-28 11:41:00,0 days 02:05:00,
958,3030,441772,441782,110.03,109.34,,117.52,-2090.699999999993,-0.00627101699536492,2020-07-29 09:36:00,2020-07-29 09:46:00,0 days 00:10:00,
959,1282,442162,442182,110.06,108.47,,127.66000000000005,-2038.3800000000044,-0.014446665455206231,2020-07-30 09:36:00,2020-07-30 09:56:00,0 days 00:20:00,
960,-970,442552,442936,117.4113,118.7,119.5,93.97000000000001,-1250.0390000000057,-0.010975945245474739,2020-07-31 09:36:00,2020-07-31 16:00:00,0 days 06:24:00,
961,1715,442942,443326,123.23,124.285,122.06,137.52999999999992,1809.3249999999873,0.008561226973951008,2020-08-03 09:36:00,2020-08-03 16:00:00,0 days 06:24:00,
962,2831,443332,443334,124.07,123.32,,131.93500000000006,-2123.25,-0.006044974611106646,2020-08-04 09:36:00,2020-08-04 09:38:00,0 days 00:02:00,
963,-1872,443722,443738,125.15,126.23,,111.95999999999992,-2021.7599999999968,-0.00862964442668801,2020-08-05 09:36:00,2020-08-05 09:52:00,0 days 00:16:00,
964,2240,444502,444548,130.55,129.74,,141.82500000000005,-1814.400000000005,-0.006204519341248549,2020-08-07 09:36:00,2020-08-07 10:22:00,0 days 00:46:00,
965,-2431,444892,444897,126.7,127.498,,118.21000000000001,-1939.9380000000044,-0.0062983425414364635,2020-08-10 09:36:00,2020-08-10 09:41:00,0 days 00:05:00,
966,-1063,445282,445292,121.845,123.65,,105.11999999999998,-1918.7150000000072,-0.014813902909434074,2020-08-11 09:36:00,2020-08-11 09:46:00,0 days 00:10:00,
967,1767,445672,446056,122.19,127.15,121.1,136.89,8764.320000000014,0.04059251984614143,2020-08-12 09:36:00,2020-08-12 16:00:00,0 days 06:24:00,
968,4285,446062,446343,128.27,127.77,,141.9399999999999,-2142.500000000061,-0.0038980275980354806,2020-08-13 09:36:00,2020-08-13 14:17:00,0 days 04:41:00,
969,-1732,446452,446454,127.82,128.99,,118.14000000000001,-2026.4400000000276,-0.009153497105304442,2020-08-14 09:36:00,2020-08-14 09:38:00,0 days 00:02:00,
970,4288,446842,447226,130.15,131.71,129.66,137.9199,6689.28000000001,0.011986169804072189,2020-08-17 09:36:00,2020-08-17 16:00:00,0 days 06:24:00,
971,4687,447232,447251,133.7414,133.295,,141.58000000000024,-2092.276800000053,-0.0033377847098954305,2020-08-18 09:36:00,2020-08-18 09:55:00,0 days 00:19:00,
972,2374,447622,447628,135.68,134.8,,147.9500999999999,-2089.119999999989,-0.006485849056603765,2020-08-19 09:36:00,2020-08-19 09:42:00,0 days 00:06:00,
973,1501,448012,448396,132.49,138.68,131.17,143.5900000000001,9291.189999999997,0.04672050720809118,2020-08-20 09:36:00,2020-08-20 16:00:00,0 days 06:24:00,
974,-4750,448402,448410,138.43,138.96,,131.21999999999983,-2517.5000000000055,-0.0038286498591346696,2020-08-21 09:36:00,2020-08-21 09:44:00,0 days 00:08:00,
975,1894,449182,449566,143.23,147.37,142.07,156.76000000000013,7841.160000000028,0.028904559100747074,2020-08-25 09:36:00,2020-08-25 16:00:00,0 days 06:24:00,
976,3296,449572,449839,149.75,156.3800999999999,149.08,156.3800999999999,21852.809599999717,0.0442744574290479,2020-08-26 09:36:00,2020-08-26 14:03:00,0 days 04:27:00,
977,-1103,449962,450048,156.42,158.58,,126.0399999999998,-2382.4800000000278,-0.013808975834292525,2020-08-27 09:36:00,2020-08-27 11:02:00,0 days 01:26:00,
978,2918,450352,450356,157.8212,157.02,,166.22120000000004,-2337.901599999984,-0.00507663102295508,2020-08-28 09:36:00,2020-08-28 09:40:00,0 days 00:04:00,
979,-2289,450742,450749,158.53,159.54,,143.7291000000001,-2311.8899999999794,-0.006371033873714627,2020-08-31 09:36:00,2020-08-31 09:43:00,0 days 00:07:00,
980,-1003,451132,451149,163.75,166.0735,,136.25419999999997,-2330.470499999996,-0.014189312977099133,2020-09-01 09:36:00,2020-09-01 09:53:00,0 days 00:17:00,
981,-1429,451522,451897,173.945,175.57,,153.6839,-2322.125,-0.009342033401362526,2020-09-02 09:36:00,2020-09-02 15:51:00,0 days 06:15:00,
982,-863,451912,452016,164.8,147.99999999999994,167.4,147.99999999999994,14498.40000000006,0.10194174757281593,2020-09-03 09:36:00,2020-09-03 11:20:00,0 days 01:44:00,
983,517,452302,452311,148.9,144.2962,,205.29800000000003,-2380.1646000000037,-0.03091873740765616,2020-09-04 09:36:00,2020-09-04 09:45:00,0 days 00:09:00,
984,867,452692,452698,127.08,124.32,,159.24750000000012,-2392.9200000000046,-0.021718602455146452,2020-09-08 09:36:00,2020-09-08 09:42:00,0 days 00:06:00,
985,-3126,453082,453132,128.71,129.459,,111.12100000000004,-2341.3739999999852,-0.0058192836609431975,2020-09-09 09:36:00,2020-09-09 10:26:00,0 days 00:50:00,
986,1142,453472,453487,137.4225,135.47,,156.59999999999997,-2229.755000000017,-0.014208008150048301,2020-09-10 09:36:00,2020-09-10 09:51:00,0 days 00:15:00,
987,-783,453862,454246,125.28,122.05,128.19,103.55999999999999,2529.0900000000033,0.025782247765006372,2020-09-11 09:36:00,2020-09-11 16:00:00,0 days 06:24:00,
988,-1670,454252,454257,126.24,127.61,,112.92000000000002,-2287.900000000008,-0.010852344740177378,2020-09-14 09:36:00,2020-09-14 09:41:00,0 days 00:05:00,
989,-4217,454642,454643,133.019,133.54,,124.59499999999997,-2197.0569999999434,-0.003916733699697028,2020-09-15 09:36:00,2020-09-15 09:37:00,0 days 00:01:00,
990,-2957,455032,455037,134.3465,135.1299,,125.46100000000018,-2316.513800000001,-0.00583119024314005,2020-09-16 09:36:00,2020-09-16 09:41:00,0 days 00:05:00,
991,1817,455422,455584,118.2901,117.05,,138.48999999999995,-2253.261699999997,-0.010483548496450612,2020-09-17 09:36:00,2020-09-17 12:18:00,0 days 02:42:00,
992,-1377,455812,456196,121.83,116.42,123.4498,104.83200000000004,7449.569999999995,0.044406139702864666,2020-09-18 09:36:00,2020-09-18 16:00:00,0 days 06:24:00,
993,1981,456202,456204,111.8806,110.7046,,134.32200000000003,-2329.656000000004,-0.010511205696072445,2020-09-21 09:36:00,2020-09-21 09:38:00,0 days 00:02:00,
994,-2074,456592,456839,120.26,121.37,,106.67,-2302.139999999999,-0.009230001663063314,2020-09-22 09:36:00,2020-09-22 13:43:00,0 days 04:07:00,
995,-1661,456982,457366,122.81,112.31,124.15,106.69000000000001,17440.5,0.08549792362185493,2020-09-23 09:36:00,2020-09-23 16:00:00,0 days 06:24:00,
996,-1153,457372,457383,109.53,111.65,,87.1400999999999,-2444.360000000005,-0.019355427736693187,2020-09-24 09:36:00,2020-09-24 09:47:00,0 days 00:11:00,
997,-2082,457762,457787,114.51,115.66,,101.70299999999999,-2394.2999999999824,-0.010042791022617958,2020-09-25 09:36:00,2020-09-25 10:01:00,0 days 00:25:00,
998,-2590,458152,458477,128.3635,129.29,,115.5694,-2399.635000000011,-0.00721778387158345,2020-09-28 09:36:00,2020-09-28 15:01:00,0 days 05:25:00,
999,2947,458542,458551,129.78,128.92,,139.79100000000005,-2534.42000000004,-0.006626598859608701,2020-09-29 09:36:00,2020-09-29 09:45:00,0 days 00:09:00,
1000,2013,458932,459316,129.43,132.4,128.25,147.6089999999999,5978.609999999998,0.02294676659198025,2020-09-30 09:36:00,2020-09-30 16:00:00,0 days 06:24:00,
1001,2228,459322,459327,136.97,135.93,,145.5949999999998,-2317.119999999982,-0.007592903555523001,2020-10-01 09:36:00,2020-10-01 09:41:00,0 days 00:05:00,
1002,1068,459712,459851,129.82,127.54,,157.15999999999994,-2435.039999999986,-0.01756277923278371,2020-10-02 09:36:00,2020-10-02 11:55:00,0 days 02:19:00,
1003,2762,460102,460486,129.11,133.99,128.25,138.54999999999993,13478.559999999987,0.03779722717062972,2020-10-05 09:36:00,2020-10-05 16:00:00,0 days 06:24:00,
1004,3354,460492,460498,133.14,132.36,,144.59999999999977,-2616.1199999999085,-0.005858494817485127,2020-10-06 09:36:00,2020-10-06 09:42:00,0 days 00:06:00,
1005,2223,460882,460910,131.25,130.17,,144.97500000000005,-2400.840000000028,-0.008228571428571474,2020-10-07 09:36:00,2020-10-07 10:04:00,0 days 00:28:00,
1006,-2712,461272,461656,135.69,135.07,136.6067,127.54300000000003,1681.4400000000123,0.004569238705873668,2020-10-08 09:36:00,2020-10-08 16:00:00,0 days 06:24:00,
1007,2691,461662,462046,137.84,141.1699,136.96,145.56999999999982,8960.760900000025,0.024157719094602514,2020-10-09 09:36:00,2020-10-09 16:00:00,0 days 06:24:00,
1008,-1186,462442,462547,155.01,157.2,,131.06000000000023,-2597.3399999999974,-0.01412812076640213,2020-10-13 09:36:00,2020-10-13 11:21:00,0 days 01:45:00,
